107064198161.44624, 0.9943826057293714
164964807409.80206, 0.9944530548984419
226846052018.2149, 0.994504964812494
290464725325.28503, 0.9944195431101316
370814137715.18243, 0.9952082761492471
473390097800.9227, 0.9931677007636454
646065692760.9304, 0.992799353350785
888416469236.1067, 0.990975090656957
1257392053409.5176, 0.9908304459780093
1605216432159.9531, 0.9904541696657707
2061717935554.776, 0.9873599359283346
2616130282122.4067, 0.9870387385239124
3339813788505.333, 0.9855806678139878
4263685267555.1865, 0.9843722419650676
5443121446870.484, 0.9841901338780547
6948817566539.127, 0.9819969977440612
14457711905744.367, 0.9752511594347448
18457056937496.773, 0.9730441541418068
23562715387809.285, 0.9708371488488687
30080719712088.8, 0.9684637136485943
38401758180442.83, 0.9657574186336473
49024592678098.5, 0.9629679086650322
62585954423239.75, 0.9599287538354125
79898709547417.83, 0.9566399541447884
102000582178101.98, 0.9529350796858236
130216355478146.48, 0.9488973454121861
166237278963799.3, 0.9445267513238759
212222441764819.12, 0.9394904376062205
270928188125781.38, 0.9342876939812288
345873332295654.56, 0.9285024456805601
441550075763109.6, 0.9218850478432097
563693269187196.4, 0.9148515752375186
719624158545997.2, 0.907069168048814
918689219599429.6, 0.898537826277096
1172820384342695.8, 0.888924690107692
1497250239345905, 0.878729049262611
1911425064868536.2, 0.8674516140198438
2440170442185921, 0.8551755993330588
3115179295468414, 0.841901005202256
3976911561235824, 0.8272117568590944
6481442973189680, 0.7969654470845178
9528634596145394, 0.769068021514568
