100000000000, 1.266553480475382
141192859579.0376, 1.2630561543401817
203698937655.9121, 1.2527612979531102
327326580392.8012, 1.2356434762150028
493041975831.4822, 1.2151491450627292
726813894251.5554, 1.187870001208167
1071426902316.4541, 1.1470085143994453
1721690393243.5378, 1.089143663798859
2538016154301.076, 1.024513076820358
4167256064382.5146, 0.9360815957981217
5758370778896.685, 0.8612833279283747
8488656332548.755, 0.7796748122571744
13640536771754.916, 0.6776673470555692
24414084840368.52, 0.5586501592873088
35222200050708.08, 0.49742151682213875
56599030064577.3, 0.41918315179031307
78209305068477.94, 0.3715495698288853
131213200297970.7, 0.3068808302016368
250539614295939.56, 0.2455695236641804
420334953294951.75, 0.20127429846817102
933334787317709.5, 0.1535008234613353
2308319286183974.5, 0.10909114031908329
5237223688824735, 0.08168482096869578
9373679761027824, 0.06793079109517186
